<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20100506,06:20,1167.0000000,1168.2500000,1166.2500000,1167.7500000,7113
20100506,06:25,1167.7500000,1168.0000000,1167.2500000,1167.2500000,3553
20100506,06:30,1167.5000000,1168.0000000,1166.2500000,1167.0000000,6271
20100506,06:35,1167.0000000,1167.7500000,1166.5000000,1166.5000000,4264
20100506,06:40,1166.5000000,1167.5000000,1166.5000000,1166.7500000,3694
20100506,06:45,1166.7500000,1166.7500000,1165.5000000,1166.2500000,3786
20100506,06:50,1166.2500000,1166.2500000,1162.5000000,1164.0000000,13396
20100506,06:55,1164.0000000,1165.5000000,1164.0000000,1165.5000000,6247
20100506,07:00,1165.2500000,1165.2500000,1163.0000000,1163.0000000,4749
20100506,07:05,1163.0000000,1165.0000000,1162.7500000,1164.7500000,5110
20100506,07:10,1164.5000000,1164.7500000,1163.7500000,1164.0000000,8029
20100506,07:15,1164.0000000,1164.0000000,1162.0000000,1162.5000000,8754
20100506,07:20,1162.5000000,1162.7500000,1161.0000000,1161.2500000,13723
20100506,07:25,1161.0000000,1161.5000000,1160.2500000,1161.5000000,8438
20100506,07:30,1161.5000000,1163.7500000,1161.0000000,1163.2500000,9025
20100506,07:35,1163.2500000,1164.7500000,1162.0000000,1162.2500000,11400
20100506,07:40,1162.2500000,1163.2500000,1161.5000000,1162.7500000,6340
20100506,07:45,1162.7500000,1162.7500000,1159.0000000,1159.2500000,14648
20100506,07:50,1159.2500000,1160.7500000,1158.0000000,1160.5000000,15064
20100506,07:55,1160.5000000,1161.0000000,1156.2500000,1157.2500000,10982
20100506,08:00,1157.2500000,1158.5000000,1155.7500000,1156.0000000,9776
20100506,08:05,1155.7500000,1159.0000000,1155.7500000,1158.5000000,5004
20100506,08:10,1158.5000000,1161.2500000,1158.2500000,1159.0000000,8897
20100506,08:15,1159.0000000,1159.0000000,1156.0000000,1156.2500000,8718
20100506,08:20,1156.5000000,1158.0000000,1155.5000000,1155.7500000,9566
20100506,08:25,1155.5000000,1158.7500000,1155.2500000,1158.7500000,6898
20100506,08:30,1159.0000000,1159.0000000,1157.2500000,1157.2500000,6962
20100506,08:35,1157.2500000,1160.0000000,1157.2500000,1158.7500000,9034
20100506,08:40,1158.7500000,1160.7500000,1158.2500000,1159.0000000,6920
20100506,08:45,1159.2500000,1163.2500000,1159.2500000,1163.2500000,8554
20100506,08:50,1163.2500000,1164.5000000,1159.7500000,1160.0000000,9858
20100506,08:55,1160.0000000,1161.7500000,1158.5000000,1159.2500000,6844
20100506,09:00,1159.5000000,1162.2500000,1158.7500000,1162.0000000,6607
20100506,09:05,1162.2500000,1164.7500000,1160.7500000,1164.2500000,6924
20100506,09:10,1164.0000000,1165.0000000,1161.2500000,1161.5000000,9613
20100506,09:15,1161.7500000,1162.7500000,1161.0000000,1161.2500000,5703
20100506,09:20,1161.0000000,1164.5000000,1160.5000000,1163.0000000,7741
20100506,09:25,1163.2500000,1163.2500000,1160.2500000,1161.2500000,6537
20100506,09:30,1161.2500000,1161.2500000,1157.7500000,1157.7500000,8466
20100506,09:35,1157.7500000,1159.2500000,1157.0000000,1159.2500000,8814
20100506,09:40,1159.5000000,1160.0000000,1157.5000000,1159.7500000,10415
20100506,09:45,1159.7500000,1160.2500000,1156.2500000,1156.7500000,9322
20100506,09:50,1156.7500000,1157.0000000,1155.0000000,1156.5000000,8742
20100506,09:55,1156.5000000,1157.2500000,1155.5000000,1155.7500000,7985
20100506,10:00,1155.7500000,1156.0000000,1153.2500000,1155.2500000,14557
20100506,10:05,1155.2500000,1155.5000000,1152.2500000,1154.0000000,9097
20100506,10:10,1153.7500000,1154.0000000,1152.0000000,1153.0000000,8302
20100506,10:15,1153.2500000,1153.2500000,1149.7500000,1150.5000000,14531
20100506,10:20,1150.2500000,1151.2500000,1148.5000000,1151.0000000,10147
20100506,10:25,1151.0000000,1152.5000000,1150.7500000,1152.2500000,9785
20100506,10:30,1152.2500000,1154.2500000,1151.7500000,1153.0000000,9753
20100506,10:35,1153.0000000,1153.5000000,1151.5000000,1151.7500000,7903
20100506,10:40,1151.7500000,1152.5000000,1150.2500000,1152.5000000,7257
20100506,10:45,1152.5000000,1152.5000000,1149.0000000,1150.5000000,7423
20100506,10:50,1150.5000000,1150.7500000,1147.2500000,1147.7500000,11579
20100506,10:55,1147.7500000,1151.0000000,1147.5000000,1151.0000000,9740
20100506,11:00,1151.0000000,1152.0000000,1150.0000000,1151.7500000,9519
20100506,11:05,1152.0000000,1154.2500000,1151.7500000,1153.0000000,10500
20100506,11:10,1153.2500000,1154.7500000,1152.0000000,1152.2500000,6499
20100506,11:15,1152.5000000,1156.7500000,1152.0000000,1156.2500000,7208
20100506,11:20,1156.5000000,1157.0000000,1153.7500000,1155.0000000,9178
20100506,11:25,1155.0000000,1155.7500000,1153.7500000,1153.7500000,6530
20100506,11:30,1154.0000000,1154.5000000,1152.7500000,1153.5000000,10454
20100506,11:35,1153.7500000,1155.0000000,1153.5000000,1155.0000000,7385
20100506,11:40,1155.0000000,1155.0000000,1151.5000000,1152.5000000,6849
20100506,11:45,1152.5000000,1153.0000000,1151.5000000,1151.7500000,7194
20100506,11:50,1152.0000000,1152.2500000,1149.0000000,1149.5000000,10113
20100506,11:55,1149.5000000,1151.5000000,1148.7500000,1151.5000000,7249
20100506,12:00,1151.5000000,1151.7500000,1150.0000000,1151.7500000,8897
20100506,12:05,1151.7500000,1153.5000000,1151.2500000,1152.2500000,9645
20100506,12:10,1152.2500000,1152.7500000,1150.0000000,1151.2500000,9601
20100506,12:15,1151.5000000,1151.7500000,1147.7500000,1148.5000000,10372
20100506,12:20,1148.5000000,1148.5000000,1145.7500000,1147.2500000,9633
20100506,12:25,1147.2500000,1147.5000000,1144.7500000,1145.0000000,10595
20100506,12:30,1145.0000000,1147.2500000,1144.2500000,1147.2500000,7821
20100506,12:35,1147.5000000,1147.5000000,1145.5000000,1146.2500000,4591
20100506,12:40,1146.2500000,1146.5000000,1143.7500000,1144.7500000,8525
20100506,12:45,1144.5000000,1144.7500000,1142.5000000,1144.5000000,9896
20100506,12:50,1144.5000000,1145.5000000,1144.2500000,1144.5000000,7669
20100506,12:55,1144.2500000,1145.0000000,1143.7500000,1143.7500000,6829
20100506,13:00,1144.0000000,1144.0000000,1140.7500000,1142.0000000,8359
20100506,13:05,1142.0000000,1143.5000000,1140.5000000,1140.5000000,10487
20100506,13:10,1140.5000000,1141.7500000,1137.2500000,1138.2500000,11381
20100506,13:15,1138.0000000,1138.2500000,1133.7500000,1136.5000000,13472
20100506,13:20,1137.0000000,1138.0000000,1131.2500000,1132.2500000,9741
20100506,13:25,1132.2500000,1132.2500000,1125.2500000,1131.5000000,12341
20100506,13:30,1131.5000000,1133.7500000,1129.5000000,1130.0000000,8259
20100506,13:35,1129.7500000,1131.0000000,1126.2500000,1126.5000000,7965
20100506,13:40,1126.5000000,1126.5000000,1114.0000000,1115.2500000,9629
20100506,13:45,1115.2500000,1115.5000000,1085.0000000,1085.0000000,11782
20100506,13:50,1084.5000000,1094.7500000,1057.7500000,1085.5000000,19621
20100506,13:55,1085.5000000,1118.7500000,1085.0000000,1109.5000000,18539
20100506,14:00,1109.7500000,1119.2500000,1108.2500000,1113.5000000,14825
20100506,14:05,1112.7500000,1120.7500000,1104.2500000,1118.5000000,9630
20100506,14:10,1119.2500000,1131.7500000,1117.0000000,1126.5000000,17161
20100506,14:15,1126.5000000,1127.7500000,1117.5000000,1119.5000000,7779
20100506,14:20,1119.7500000,1125.5000000,1115.7500000,1116.5000000,9814
20100506,14:25,1116.5000000,1116.5000000,1108.7500000,1112.2500000,6853
20100506,14:30,1112.0000000,1116.5000000,1106.5000000,1116.5000000,7792
20100506,14:35,1116.7500000,1121.7500000,1116.7500000,1121.2500000,8197
20100506,14:40,1121.5000000,1127.2500000,1120.2500000,1122.5000000,9014
20100506,14:45,1122.5000000,1127.2500000,1121.5000000,1126.2500000,10604
20100506,14:50,1126.2500000,1135.7500000,1124.5000000,1133.0000000,11828
20100506,14:55,1133.0000000,1134.2500000,1129.5000000,1132.0000000,7844
20100506,15:00,1132.2500000,1132.2500000,1125.0000000,1125.0000000,10672
20100506,15:05,1125.0000000,1125.0000000,1119.7500000,1124.0000000,69461
20100506,15:10,1124.0000000,1124.0000000,1121.0000000,1121.5000000,29196
20100506,15:15,1121.0000000,1122.7500000,1119.7500000,1122.7500000,36852
20100506,15:20,1122.5000000,1122.7500000,1122.5000000,1122.7500000,80
20100506,15:35,1123.7500000,1124.7500000,1122.0000000,1124.2500000,5445
20100506,15:40,1124.2500000,1125.0000000,1123.0000000,1123.5000000,2599
20100506,15:45,1123.5000000,1123.7500000,1121.5000000,1121.5000000,2021
20100506,15:50,1121.5000000,1121.5000000,1118.0000000,1119.0000000,3695
20100506,15:55,1119.0000000,1119.0000000,1116.5000000,1116.7500000,3938
20100506,16:00,1116.7500000,1117.0000000,1115.7500000,1116.5000000,3504
20100506,16:05,1116.5000000,1117.5000000,1116.0000000,1116.7500000,3348
20100506,16:10,1116.7500000,1118.0000000,1116.5000000,1117.7500000,1692
20100506,16:15,1117.7500000,1119.7500000,1117.5000000,1119.7500000,2841
20100506,16:20,1119.7500000,1120.0000000,1119.5000000,1119.7500000,1507
20100506,16:25,1119.7500000,1120.0000000,1118.0000000,1118.2500000,1699
20100506,16:30,1118.2500000,1118.7500000,1116.5000000,1116.7500000,899
20100506,16:35,1117.0000000,1117.0000000,1117.0000000,1117.0000000,68
20100506,17:05,1117.2500000,1119.2500000,1117.0000000,1119.0000000,3536
20100506,17:10,1119.2500000,1120.0000000,1119.0000000,1119.2500000,1198
20100506,17:15,1119.5000000,1120.7500000,1118.5000000,1119.2500000,2278
20100506,17:20,1119.5000000,1119.7500000,1118.0000000,1118.5000000,476
20100506,17:25,1118.2500000,1118.5000000,1116.5000000,1117.0000000,1105
20100506,17:30,1116.7500000,1118.7500000,1116.2500000,1117.7500000,1736
20100506,17:35,1117.7500000,1118.0000000,1116.5000000,1117.0000000,1945
20100506,17:40,1117.0000000,1117.0000000,1116.5000000,1116.5000000,874
20100506,17:45,1116.7500000,1117.0000000,1116.5000000,1117.0000000,368
20100506,17:50,1117.0000000,1117.0000000,1115.2500000,1115.7500000,1416
20100506,17:55,1116.0000000,1116.7500000,1115.7500000,1116.0000000,877
20100506,18:00,1116.0000000,1116.7500000,1115.7500000,1116.5000000,464
20100506,18:05,1116.7500000,1116.7500000,1115.2500000,1115.7500000,1445
20100506,18:10,1115.7500000,1115.7500000,1115.2500000,1115.5000000,325
20100506,18:15,1115.2500000,1115.5000000,1113.5000000,1114.0000000,2010
20100506,18:20,1114.2500000,1115.7500000,1114.0000000,1115.7500000,873
20100506,18:25,1115.7500000,1115.7500000,1114.2500000,1115.5000000,1221
20100506,18:30,1115.7500000,1118.0000000,1115.5000000,1116.7500000,2433
20100506,18:35,1116.7500000,1117.2500000,1116.2500000,1116.5000000,1144
20100506,18:40,1116.2500000,1117.7500000,1116.2500000,1117.2500000,1131
20100506,18:45,1117.2500000,1118.7500000,1117.2500000,1117.7500000,2453
20100506,18:50,1117.7500000,1120.2500000,1117.7500000,1118.7500000,5101
20100506,18:55,1118.5000000,1120.0000000,1118.5000000,1119.7500000,2339
20100506,19:00,1119.7500000,1120.2500000,1119.5000000,1120.0000000,2530
20100506,19:05,1120.0000000,1120.2500000,1118.7500000,1119.7500000,3394
20100506,19:10,1119.7500000,1121.5000000,1119.5000000,1121.2500000,2447
20100506,19:15,1121.2500000,1122.0000000,1120.7500000,1120.7500000,2237
20100506,19:20,1121.0000000,1121.5000000,1119.5000000,1120.0000000,2211
20100506,19:25,1120.0000000,1120.7500000,1119.5000000,1119.7500000,1816
20100506,19:30,1119.7500000,1120.0000000,1118.0000000,1118.0000000,1440
20100506,19:35,1118.0000000,1119.5000000,1117.5000000,1119.2500000,1495
20100506,19:40,1119.5000000,1119.5000000,1118.5000000,1119.0000000,551
20100506,19:45,1118.7500000,1119.2500000,1118.7500000,1118.7500000,827
20100506,19:50,1118.7500000,1121.2500000,1118.7500000,1121.2500000,1626
20100506,19:55,1121.2500000,1122.5000000,1121.0000000,1121.7500000,2282
20100506,20:00,1121.5000000,1122.5000000,1121.2500000,1121.5000000,1125
20100506,20:05,1121.7500000,1121.7500000,1120.2500000,1121.2500000,948
20100506,20:10,1121.5000000,1122.7500000,1121.2500000,1122.7500000,1582
20100506,20:15,1122.7500000,1122.7500000,1121.0000000,1121.2500000,846
20100506,20:20,1121.5000000,1121.5000000,1120.2500000,1120.5000000,487
20100506,20:25,1120.5000000,1121.7500000,1120.5000000,1121.5000000,1036
20100506,20:30,1121.5000000,1122.0000000,1120.7500000,1121.7500000,588
20100506,20:35,1122.0000000,1122.2500000,1120.2500000,1121.2500000,1579
20100506,20:40,1121.2500000,1121.2500000,1120.5000000,1121.2500000,313
20100506,20:45,1121.0000000,1121.5000000,1120.2500000,1120.2500000,478
20100506,20:50,1120.2500000,1122.7500000,1120.2500000,1122.5000000,2080
20100506,20:55,1122.2500000,1122.5000000,1121.7500000,1122.0000000,1056
20100506,21:00,1122.0000000,1123.0000000,1122.0000000,1122.7500000,759
20100506,21:05,1122.5000000,1123.7500000,1122.0000000,1123.0000000,2587
20100506,21:10,1123.0000000,1124.0000000,1122.7500000,1123.7500000,1158
20100506,21:15,1123.5000000,1124.5000000,1123.0000000,1124.2500000,1889
20100506,21:20,1124.0000000,1124.2500000,1123.5000000,1123.5000000,1100
20100506,21:25,1123.7500000,1124.0000000,1123.2500000,1123.7500000,441
20100506,21:30,1123.7500000,1125.2500000,1123.2500000,1125.2500000,2485
20100506,21:35,1125.2500000,1129.5000000,1125.2500000,1127.7500000,6784
20100506,21:40,1128.0000000,1129.2500000,1127.2500000,1128.7500000,3253
20100506,21:45,1128.5000000,1129.5000000,1127.5000000,1127.7500000,2254
20100506,21:50,1127.5000000,1128.5000000,1126.7500000,1127.5000000,1439
20100506,21:55,1127.5000000,1127.7500000,1126.0000000,1127.5000000,1111
20100506,22:00,1127.5000000,1127.5000000,1126.7500000,1127.2500000,519
20100506,22:05,1127.2500000,1127.5000000,1126.0000000,1127.0000000,958
20100506,22:10,1127.0000000,1128.5000000,1127.0000000,1127.0000000,1078
20100506,22:15,1126.7500000,1127.0000000,1126.0000000,1126.2500000,1056
20100506,22:20,1126.0000000,1126.2500000,1125.0000000,1126.2500000,1207
20100506,22:25,1126.2500000,1127.5000000,1125.2500000,1127.0000000,1095
20100506,22:30,1127.2500000,1127.5000000,1126.7500000,1127.0000000,925
20100506,22:35,1127.2500000,1128.0000000,1127.0000000,1127.2500000,646
20100506,22:40,1127.5000000,1127.7500000,1126.5000000,1126.7500000,545
20100506,22:45,1127.0000000,1127.5000000,1126.2500000,1127.5000000,497
20100506,22:50,1127.5000000,1128.0000000,1127.2500000,1127.5000000,443
20100506,22:55,1127.5000000,1129.7500000,1127.2500000,1129.2500000,1627
20100506,23:00,1129.0000000,1129.0000000,1128.5000000,1128.7500000,495
20100506,23:05,1129.0000000,1129.2500000,1128.5000000,1128.7500000,1229
20100506,23:10,1128.7500000,1129.2500000,1128.5000000,1128.7500000,626
20100506,23:15,1129.0000000,1129.7500000,1128.7500000,1129.2500000,951
20100506,23:20,1129.2500000,1129.5000000,1128.7500000,1129.0000000,713
20100506,23:25,1129.0000000,1129.5000000,1128.5000000,1128.5000000,648
20100506,23:30,1128.5000000,1129.5000000,1127.7500000,1129.2500000,1082
20100506,23:35,1129.2500000,1130.5000000,1129.0000000,1130.0000000,1072
20100506,23:40,1130.0000000,1130.2500000,1127.7500000,1128.0000000,765
20100506,23:45,1128.0000000,1128.7500000,1126.7500000,1127.0000000,989
20100506,23:50,1126.7500000,1127.0000000,1126.0000000,1126.0000000,771
20100506,23:55,1126.2500000,1126.7500000,1125.5000000,1126.0000000,746
20100507,00:00,1126.2500000,1126.5000000,1126.0000000,1126.0000000,246
20100507,00:05,1126.5000000,1126.5000000,1126.2500000,1126.2500000,57
