<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
05/05/10,15:15:00,1164.0000000,1164.0000000,1163.7500000,1163.7500000,9749
05/05/10,15:16:00,1164.0000000,1164.0000000,1164.0000000,1164.0000000,506
05/05/10,15:31:00,1163.7500000,1164.2500000,1163.7500000,1164.0000000,2133
05/05/10,15:32:00,1163.7500000,1164.0000000,1163.7500000,1164.0000000,190
05/05/10,15:33:00,1163.7500000,1164.0000000,1163.7500000,1164.0000000,489
05/05/10,15:34:00,1164.0000000,1164.0000000,1163.7500000,1163.7500000,546
05/05/10,15:35:00,1163.7500000,1164.0000000,1163.7500000,1164.0000000,110
05/05/10,15:36:00,1164.0000000,1164.0000000,1164.0000000,1164.0000000,44
05/05/10,15:37:00,1163.7500000,1164.0000000,1163.7500000,1163.7500000,153
05/05/10,15:38:00,1163.7500000,1164.0000000,1163.7500000,1164.0000000,108
05/05/10,15:39:00,1163.7500000,1164.0000000,1163.7500000,1164.0000000,7
05/05/10,15:40:00,1164.0000000,1164.0000000,1163.7500000,1163.7500000,47
05/05/10,15:41:00,1163.7500000,1164.0000000,1163.7500000,1163.7500000,126
05/05/10,15:42:00,1164.0000000,1164.0000000,1163.7500000,1164.0000000,360
05/05/10,15:43:00,1164.0000000,1164.0000000,1163.7500000,1163.7500000,107
05/05/10,15:44:00,1164.0000000,1164.0000000,1163.7500000,1164.0000000,21
05/05/10,15:45:00,1164.0000000,1164.0000000,1163.7500000,1164.0000000,20
05/05/10,15:46:00,1164.0000000,1164.0000000,1163.7500000,1163.7500000,113
05/05/10,15:47:00,1164.0000000,1164.0000000,1163.7500000,1163.7500000,42
05/05/10,15:48:00,1163.7500000,1163.7500000,1163.7500000,1163.7500000,9
05/05/10,15:49:00,1163.7500000,1163.7500000,1163.7500000,1163.7500000,120
05/05/10,15:50:00,1164.0000000,1164.0000000,1163.7500000,1164.0000000,61
05/05/10,15:51:00,1164.0000000,1164.0000000,1163.7500000,1164.0000000,9
05/05/10,15:52:00,1164.0000000,1164.0000000,1164.0000000,1164.0000000,5
05/05/10,15:53:00,1164.0000000,1164.0000000,1164.0000000,1164.0000000,64
05/05/10,15:54:00,1164.0000000,1164.0000000,1163.7500000,1163.7500000,121
05/05/10,15:55:00,1164.0000000,1164.0000000,1163.7500000,1163.7500000,106
05/05/10,15:56:00,1163.7500000,1164.0000000,1163.5000000,1163.7500000,319
05/05/10,15:57:00,1163.7500000,1163.7500000,1163.5000000,1163.7500000,61
05/05/10,15:58:00,1163.5000000,1163.7500000,1163.5000000,1163.7500000,70
05/05/10,15:59:00,1163.7500000,1163.7500000,1163.5000000,1163.7500000,111
05/05/10,16:00:00,1163.7500000,1163.7500000,1163.7500000,1163.7500000,20
05/05/10,16:01:00,1163.5000000,1163.5000000,1163.5000000,1163.5000000,1
05/05/10,16:02:00,1163.7500000,1163.7500000,1163.7500000,1163.7500000,4
05/05/10,16:03:00,1163.5000000,1163.7500000,1163.5000000,1163.5000000,141
05/05/10,16:04:00,1163.5000000,1163.5000000,1163.2500000,1163.2500000,170
05/05/10,16:05:00,1163.2500000,1163.5000000,1163.2500000,1163.5000000,92
05/05/10,16:06:00,1163.2500000,1163.5000000,1163.2500000,1163.5000000,11
05/05/10,16:07:00,1163.5000000,1163.5000000,1163.0000000,1163.0000000,43
05/05/10,16:10:00,1163.0000000,1163.2500000,1163.0000000,1163.2500000,70
05/05/10,16:11:00,1163.0000000,1163.0000000,1163.0000000,1163.0000000,53
05/05/10,16:12:00,1163.2500000,1163.5000000,1163.2500000,1163.5000000,225
05/05/10,16:13:00,1163.2500000,1163.5000000,1163.2500000,1163.5000000,56
05/05/10,16:14:00,1163.5000000,1164.0000000,1163.5000000,1164.0000000,270
05/05/10,16:15:00,1163.7500000,1164.0000000,1163.7500000,1164.0000000,6
05/05/10,16:16:00,1164.0000000,1164.0000000,1163.7500000,1163.7500000,7
05/05/10,16:17:00,1163.7500000,1163.7500000,1163.7500000,1163.7500000,57
05/05/10,16:18:00,1163.7500000,1163.7500000,1163.7500000,1163.7500000,54
05/05/10,16:19:00,1163.7500000,1163.7500000,1163.5000000,1163.5000000,260
05/05/10,16:20:00,1163.5000000,1163.5000000,1163.5000000,1163.5000000,8
05/05/10,16:21:00,1163.2500000,1163.5000000,1163.2500000,1163.2500000,113
05/05/10,16:22:00,1163.2500000,1163.7500000,1163.2500000,1163.7500000,221
05/05/10,16:23:00,1163.7500000,1163.7500000,1163.5000000,1163.5000000,6
05/05/10,16:24:00,1163.7500000,1163.7500000,1163.7500000,1163.7500000,2
05/05/10,16:25:00,1163.5000000,1163.5000000,1163.5000000,1163.5000000,113
05/05/10,16:26:00,1163.7500000,1164.0000000,1163.5000000,1164.0000000,157
05/05/10,16:27:00,1163.7500000,1164.0000000,1163.7500000,1164.0000000,86
05/05/10,16:28:00,1164.0000000,1164.5000000,1164.0000000,1164.5000000,294
05/05/10,16:29:00,1164.2500000,1164.5000000,1164.2500000,1164.5000000,403
05/05/10,16:30:00,1164.7500000,1164.7500000,1164.5000000,1164.5000000,1023
05/05/10,16:31:00,1164.5000000,1164.5000000,1164.5000000,1164.5000000,4
05/05/10,17:01:00,1164.7500000,1164.7500000,1164.5000000,1164.7500000,242
05/05/10,17:02:00,1164.7500000,1164.7500000,1164.5000000,1164.5000000,134
05/05/10,17:03:00,1164.5000000,1164.7500000,1164.5000000,1164.7500000,210
05/05/10,17:04:00,1164.7500000,1165.0000000,1164.7500000,1165.0000000,341
05/05/10,17:05:00,1165.0000000,1165.5000000,1165.0000000,1165.5000000,701
05/05/10,17:06:00,1165.5000000,1165.5000000,1165.2500000,1165.2500000,85
05/05/10,17:07:00,1165.5000000,1165.5000000,1165.2500000,1165.2500000,38
05/05/10,17:08:00,1165.2500000,1165.2500000,1165.0000000,1165.2500000,228
05/05/10,17:09:00,1165.0000000,1165.2500000,1165.0000000,1165.2500000,17
05/05/10,17:10:00,1165.2500000,1165.2500000,1165.0000000,1165.0000000,10
05/05/10,17:11:00,1165.0000000,1165.2500000,1165.0000000,1165.2500000,93
05/05/10,17:12:00,1165.0000000,1165.2500000,1165.0000000,1165.0000000,51
05/05/10,17:13:00,1165.0000000,1165.2500000,1165.0000000,1165.2500000,3
05/05/10,17:14:00,1165.0000000,1165.5000000,1165.0000000,1165.2500000,163
05/05/10,17:15:00,1165.2500000,1165.5000000,1165.2500000,1165.5000000,127
05/05/10,17:16:00,1165.2500000,1165.2500000,1165.2500000,1165.2500000,15
05/05/10,17:17:00,1165.2500000,1165.2500000,1165.2500000,1165.2500000,16
05/05/10,17:18:00,1165.2500000,1165.5000000,1165.2500000,1165.2500000,145
05/05/10,17:19:00,1165.2500000,1165.7500000,1165.2500000,1165.5000000,272
05/05/10,17:20:00,1165.5000000,1165.5000000,1165.5000000,1165.5000000,46
05/05/10,17:21:00,1165.2500000,1165.2500000,1165.2500000,1165.2500000,13
05/05/10,17:22:00,1165.5000000,1165.5000000,1165.2500000,1165.5000000,10
05/05/10,17:23:00,1165.5000000,1165.5000000,1165.5000000,1165.5000000,79
05/05/10,17:24:00,1165.5000000,1165.7500000,1165.5000000,1165.7500000,265
05/05/10,17:25:00,1165.5000000,1165.7500000,1165.5000000,1165.7500000,14
05/05/10,17:26:00,1165.5000000,1165.5000000,1165.5000000,1165.5000000,148
05/05/10,17:27:00,1165.5000000,1165.7500000,1165.5000000,1165.7500000,110
05/05/10,17:28:00,1165.7500000,1165.7500000,1165.5000000,1165.7500000,22
05/05/10,17:29:00,1165.5000000,1165.5000000,1165.5000000,1165.5000000,5
05/05/10,17:30:00,1165.5000000,1165.5000000,1165.5000000,1165.5000000,2
05/05/10,17:31:00,1165.5000000,1165.7500000,1165.5000000,1165.5000000,12
05/05/10,17:32:00,1165.5000000,1165.5000000,1165.5000000,1165.5000000,2
05/05/10,17:33:00,1165.2500000,1166.0000000,1165.2500000,1166.0000000,156
05/05/10,17:34:00,1166.0000000,1166.0000000,1166.0000000,1166.0000000,5
05/05/10,17:35:00,1165.7500000,1166.0000000,1165.7500000,1165.7500000,54
05/05/10,17:36:00,1165.7500000,1166.0000000,1165.7500000,1166.0000000,23
05/05/10,17:37:00,1166.0000000,1166.0000000,1165.7500000,1166.0000000,25
05/05/10,17:38:00,1165.7500000,1165.7500000,1165.7500000,1165.7500000,35
05/05/10,17:39:00,1165.7500000,1166.0000000,1165.7500000,1165.7500000,10
05/05/10,17:40:00,1165.7500000,1166.0000000,1165.7500000,1166.0000000,80
05/05/10,17:41:00,1166.0000000,1166.0000000,1166.0000000,1166.0000000,2
05/05/10,17:42:00,1165.7500000,1165.7500000,1165.7500000,1165.7500000,8
05/05/10,17:43:00,1165.7500000,1165.7500000,1165.7500000,1165.7500000,25
05/05/10,17:44:00,1165.5000000,1165.5000000,1165.5000000,1165.5000000,21
05/05/10,17:45:00,1165.5000000,1165.7500000,1165.5000000,1165.7500000,96
05/05/10,17:46:00,1166.0000000,1166.0000000,1165.7500000,1165.7500000,98
05/05/10,17:47:00,1165.7500000,1165.7500000,1165.7500000,1165.7500000,1
05/05/10,17:48:00,1165.7500000,1165.7500000,1165.7500000,1165.7500000,16
05/05/10,17:49:00,1165.5000000,1165.7500000,1165.5000000,1165.7500000,5
05/05/10,17:50:00,1165.5000000,1165.7500000,1165.5000000,1165.7500000,16
05/05/10,17:51:00,1165.5000000,1165.5000000,1165.5000000,1165.5000000,2
05/05/10,17:52:00,1165.7500000,1165.7500000,1165.7500000,1165.7500000,13
05/05/10,17:53:00,1165.5000000,1165.5000000,1165.5000000,1165.5000000,3
05/05/10,17:55:00,1165.7500000,1165.7500000,1165.7500000,1165.7500000,28
05/05/10,17:56:00,1165.7500000,1166.0000000,1165.7500000,1165.7500000,56
05/05/10,17:57:00,1166.0000000,1166.0000000,1166.0000000,1166.0000000,290
05/05/10,17:58:00,1166.0000000,1166.2500000,1166.0000000,1166.2500000,199
05/05/10,17:59:00,1166.2500000,1166.2500000,1166.0000000,1166.2500000,68
05/05/10,18:00:00,1166.2500000,1166.2500000,1166.0000000,1166.2500000,12
05/05/10,18:01:00,1166.2500000,1166.2500000,1166.0000000,1166.0000000,389
05/05/10,18:02:00,1166.2500000,1166.2500000,1165.7500000,1166.0000000,81
05/05/10,18:03:00,1165.7500000,1166.2500000,1165.7500000,1165.7500000,34
05/05/10,18:04:00,1165.7500000,1166.0000000,1165.7500000,1165.7500000,34
05/05/10,18:05:00,1166.0000000,1166.0000000,1166.0000000,1166.0000000,3
05/05/10,18:06:00,1166.0000000,1166.0000000,1165.2500000,1165.5000000,316
05/05/10,18:07:00,1165.2500000,1165.2500000,1165.2500000,1165.2500000,87
05/05/10,18:08:00,1165.0000000,1165.2500000,1165.0000000,1165.2500000,5
05/05/10,18:09:00,1165.2500000,1165.2500000,1165.0000000,1165.0000000,32
05/05/10,18:10:00,1165.0000000,1165.2500000,1165.0000000,1165.2500000,15
05/05/10,18:11:00,1165.2500000,1165.2500000,1165.2500000,1165.2500000,28
05/05/10,18:12:00,1165.0000000,1165.0000000,1165.0000000,1165.0000000,5
05/05/10,18:13:00,1165.0000000,1165.0000000,1165.0000000,1165.0000000,1
05/05/10,18:14:00,1165.0000000,1165.0000000,1165.0000000,1165.0000000,11
05/05/10,18:15:00,1165.0000000,1165.0000000,1165.0000000,1165.0000000,5
05/05/10,18:16:00,1165.0000000,1165.2500000,1165.0000000,1165.2500000,124
05/05/10,18:17:00,1165.5000000,1165.5000000,1165.5000000,1165.5000000,5
05/05/10,18:18:00,1165.5000000,1166.2500000,1165.5000000,1166.2500000,317
05/05/10,18:19:00,1166.2500000,1166.2500000,1166.2500000,1166.2500000,38
05/05/10,18:20:00,1166.5000000,1167.0000000,1166.5000000,1166.7500000,865
05/05/10,18:21:00,1166.7500000,1166.7500000,1166.5000000,1166.7500000,229
05/05/10,18:22:00,1166.7500000,1166.7500000,1166.5000000,1166.5000000,147
05/05/10,18:23:00,1166.2500000,1166.5000000,1166.2500000,1166.5000000,5
05/05/10,18:24:00,1166.5000000,1166.5000000,1166.2500000,1166.5000000,20
05/05/10,18:26:00,1166.2500000,1166.2500000,1166.2500000,1166.2500000,2
05/05/10,18:27:00,1166.2500000,1166.2500000,1166.2500000,1166.2500000,3
05/05/10,18:28:00,1166.2500000,1166.2500000,1166.2500000,1166.2500000,26
05/05/10,18:29:00,1166.2500000,1166.5000000,1166.2500000,1166.5000000,10
05/05/10,18:31:00,1166.5000000,1166.5000000,1166.2500000,1166.2500000,6
05/05/10,18:32:00,1166.5000000,1166.5000000,1166.2500000,1166.2500000,82
05/05/10,18:33:00,1166.2500000,1166.2500000,1166.0000000,1166.0000000,22
05/05/10,18:34:00,1166.2500000,1166.2500000,1166.2500000,1166.2500000,37
05/05/10,18:35:00,1166.5000000,1166.5000000,1166.5000000,1166.5000000,257
05/05/10,18:36:00,1166.2500000,1166.5000000,1166.2500000,1166.5000000,16
05/05/10,18:37:00,1166.5000000,1166.5000000,1166.5000000,1166.5000000,5
05/05/10,18:38:00,1166.5000000,1166.5000000,1166.2500000,1166.2500000,9
05/05/10,18:39:00,1166.2500000,1166.2500000,1166.2500000,1166.2500000,1
05/05/10,18:40:00,1166.2500000,1166.2500000,1166.2500000,1166.2500000,15
05/05/10,18:41:00,1166.2500000,1166.2500000,1166.2500000,1166.2500000,60
05/05/10,18:42:00,1166.2500000,1166.2500000,1166.2500000,1166.2500000,9
05/05/10,18:43:00,1166.2500000,1166.5000000,1166.2500000,1166.5000000,192
05/05/10,18:44:00,1166.5000000,1166.5000000,1166.2500000,1166.2500000,152
05/05/10,18:45:00,1166.2500000,1166.2500000,1166.2500000,1166.2500000,1
05/05/10,18:46:00,1166.0000000,1166.2500000,1166.0000000,1166.2500000,12
05/05/10,18:47:00,1166.0000000,1166.0000000,1165.5000000,1165.5000000,261
05/05/10,18:48:00,1165.7500000,1166.0000000,1165.5000000,1166.0000000,296
05/05/10,18:49:00,1166.0000000,1166.0000000,1165.7500000,1166.0000000,174
05/05/10,18:50:00,1166.0000000,1166.2500000,1165.5000000,1165.7500000,105
05/05/10,18:51:00,1165.5000000,1165.7500000,1165.5000000,1165.5000000,52
05/05/10,18:52:00,1165.5000000,1165.5000000,1165.5000000,1165.5000000,21
05/05/10,18:53:00,1165.5000000,1165.7500000,1165.5000000,1165.7500000,79
05/05/10,18:54:00,1165.5000000,1165.5000000,1165.2500000,1165.2500000,106
05/05/10,18:55:00,1165.2500000,1165.5000000,1165.2500000,1165.5000000,44
05/05/10,18:56:00,1165.7500000,1165.7500000,1165.5000000,1165.7500000,30
05/05/10,18:57:00,1165.5000000,1165.7500000,1165.5000000,1165.7500000,54
05/05/10,18:58:00,1165.7500000,1166.0000000,1165.7500000,1166.0000000,95
05/05/10,18:59:00,1165.7500000,1166.2500000,1165.7500000,1166.0000000,113
05/05/10,19:00:00,1166.2500000,1166.5000000,1166.2500000,1166.5000000,222
05/05/10,19:01:00,1166.5000000,1166.7500000,1166.5000000,1166.5000000,255
05/05/10,19:02:00,1166.5000000,1166.7500000,1166.5000000,1166.7500000,36
05/05/10,19:03:00,1166.7500000,1166.7500000,1166.5000000,1166.5000000,87
05/05/10,19:04:00,1166.5000000,1166.7500000,1166.5000000,1166.5000000,12
05/05/10,19:05:00,1166.7500000,1166.7500000,1166.5000000,1166.7500000,91
05/05/10,19:06:00,1167.0000000,1167.0000000,1166.7500000,1167.0000000,125
05/05/10,19:07:00,1166.7500000,1167.0000000,1166.7500000,1167.0000000,68
05/05/10,19:08:00,1167.0000000,1167.0000000,1166.7500000,1166.7500000,141
05/05/10,19:09:00,1166.7500000,1166.7500000,1166.5000000,1166.7500000,78
05/05/10,19:10:00,1166.5000000,1166.5000000,1166.5000000,1166.5000000,222
05/05/10,19:11:00,1166.5000000,1166.5000000,1166.2500000,1166.2500000,157
05/05/10,19:12:00,1166.0000000,1166.5000000,1166.0000000,1166.2500000,183
05/05/10,19:13:00,1166.5000000,1166.5000000,1166.2500000,1166.2500000,272
05/05/10,19:14:00,1166.5000000,1166.5000000,1166.2500000,1166.2500000,11
05/05/10,19:15:00,1166.5000000,1166.7500000,1166.2500000,1166.2500000,287
05/05/10,19:16:00,1166.0000000,1166.0000000,1165.5000000,1165.5000000,316
05/05/10,19:17:00,1165.7500000,1165.7500000,1165.5000000,1165.5000000,70
05/05/10,19:18:00,1165.5000000,1166.0000000,1165.2500000,1165.5000000,205
05/05/10,19:19:00,1165.7500000,1166.0000000,1165.7500000,1165.7500000,302
05/05/10,19:20:00,1165.7500000,1165.7500000,1165.5000000,1165.5000000,292
05/05/10,19:21:00,1165.5000000,1165.7500000,1165.5000000,1165.7500000,75
05/05/10,19:22:00,1165.5000000,1165.5000000,1165.5000000,1165.5000000,76
05/05/10,19:23:00,1165.7500000,1166.0000000,1165.5000000,1165.5000000,201
05/05/10,19:24:00,1165.5000000,1165.5000000,1165.2500000,1165.2500000,30
05/05/10,19:25:00,1165.5000000,1165.5000000,1165.2500000,1165.5000000,111
05/05/10,19:26:00,1165.5000000,1165.5000000,1165.0000000,1165.0000000,542
05/05/10,19:27:00,1165.2500000,1165.2500000,1165.0000000,1165.0000000,247
05/05/10,19:28:00,1165.0000000,1165.2500000,1164.7500000,1164.7500000,280
05/05/10,19:29:00,1165.0000000,1165.0000000,1164.7500000,1164.7500000,652
05/05/10,19:30:00,1164.7500000,1165.0000000,1164.5000000,1164.5000000,209
05/05/10,19:31:00,1164.7500000,1165.2500000,1164.7500000,1165.2500000,289
05/05/10,19:32:00,1165.0000000,1165.2500000,1165.0000000,1165.2500000,404
05/05/10,19:33:00,1165.2500000,1165.5000000,1165.2500000,1165.2500000,67
05/05/10,19:34:00,1165.2500000,1166.2500000,1165.2500000,1166.0000000,340
05/05/10,19:35:00,1166.0000000,1166.0000000,1165.7500000,1165.7500000,5
05/05/10,19:36:00,1166.0000000,1166.0000000,1165.7500000,1166.0000000,118
05/05/10,19:37:00,1166.2500000,1166.2500000,1166.0000000,1166.2500000,49
05/05/10,19:38:00,1166.2500000,1166.7500000,1166.2500000,1166.7500000,376
05/05/10,19:39:00,1166.5000000,1167.0000000,1166.5000000,1166.7500000,177
05/05/10,19:40:00,1166.7500000,1167.0000000,1166.5000000,1166.7500000,318
05/05/10,19:41:00,1166.7500000,1166.7500000,1166.5000000,1166.5000000,10
05/05/10,19:42:00,1166.5000000,1166.7500000,1166.5000000,1166.5000000,20
05/05/10,19:43:00,1166.5000000,1166.5000000,1166.5000000,1166.5000000,3
05/05/10,19:44:00,1166.5000000,1166.7500000,1166.5000000,1166.7500000,38
05/05/10,19:45:00,1166.7500000,1166.7500000,1166.5000000,1166.7500000,217
05/05/10,19:46:00,1167.0000000,1167.0000000,1166.7500000,1166.7500000,120
05/05/10,19:47:00,1166.7500000,1167.0000000,1166.7500000,1167.0000000,165
05/05/10,19:48:00,1167.0000000,1167.0000000,1166.7500000,1167.0000000,62
05/05/10,19:49:00,1166.7500000,1167.0000000,1166.7500000,1166.7500000,256
05/05/10,19:50:00,1166.7500000,1166.7500000,1166.5000000,1166.5000000,40
05/05/10,19:51:00,1166.5000000,1166.5000000,1166.5000000,1166.5000000,6
05/05/10,19:52:00,1166.5000000,1166.7500000,1166.2500000,1166.2500000,206
05/05/10,19:53:00,1166.2500000,1166.5000000,1166.2500000,1166.2500000,15
05/05/10,19:54:00,1166.2500000,1166.5000000,1166.2500000,1166.2500000,11
05/05/10,19:55:00,1166.2500000,1166.5000000,1166.2500000,1166.5000000,161
05/05/10,19:56:00,1166.5000000,1166.5000000,1166.2500000,1166.2500000,11
05/05/10,19:57:00,1166.5000000,1166.5000000,1166.2500000,1166.5000000,75
05/05/10,19:58:00,1166.5000000,1166.5000000,1166.2500000,1166.5000000,147
05/05/10,19:59:00,1166.5000000,1166.7500000,1166.5000000,1166.7500000,17
05/05/10,20:00:00,1166.7500000,1166.7500000,1166.2500000,1166.2500000,216
05/05/10,20:01:00,1166.5000000,1166.5000000,1166.2500000,1166.2500000,40
05/05/10,20:02:00,1166.2500000,1166.5000000,1166.2500000,1166.5000000,25
05/05/10,20:03:00,1166.2500000,1166.5000000,1166.2500000,1166.5000000,18
05/05/10,20:04:00,1166.5000000,1166.5000000,1166.2500000,1166.2500000,117
05/05/10,20:05:00,1166.2500000,1166.5000000,1166.2500000,1166.5000000,8
05/05/10,20:06:00,1166.5000000,1166.7500000,1166.2500000,1166.5000000,207
05/05/10,20:07:00,1166.5000000,1166.7500000,1166.5000000,1166.5000000,46
05/05/10,20:08:00,1166.5000000,1167.0000000,1166.5000000,1166.5000000,137
05/05/10,20:09:00,1166.7500000,1167.0000000,1166.7500000,1166.7500000,50
05/05/10,20:10:00,1166.5000000,1167.0000000,1166.5000000,1166.7500000,81
05/05/10,20:11:00,1166.7500000,1167.0000000,1166.7500000,1166.7500000,32
05/05/10,20:12:00,1167.0000000,1167.0000000,1166.7500000,1166.7500000,62
05/05/10,20:13:00,1166.7500000,1167.0000000,1166.7500000,1166.7500000,58
05/05/10,20:14:00,1167.0000000,1167.0000000,1166.7500000,1167.0000000,28
05/05/10,20:15:00,1167.0000000,1167.0000000,1166.5000000,1166.7500000,182
05/05/10,20:16:00,1166.7500000,1166.7500000,1166.5000000,1166.5000000,26
05/05/10,20:17:00,1166.7500000,1166.7500000,1166.7500000,1166.7500000,96
05/05/10,20:18:00,1166.7500000,1166.7500000,1166.7500000,1166.7500000,31
05/05/10,20:19:00,1166.5000000,1166.7500000,1166.5000000,1166.7500000,25
05/05/10,20:20:00,1166.7500000,1166.7500000,1166.5000000,1166.7500000,57
05/05/10,20:21:00,1166.7500000,1166.7500000,1166.7500000,1166.7500000,10
05/05/10,20:22:00,1166.7500000,1166.7500000,1166.7500000,1166.7500000,41
05/05/10,20:23:00,1166.5000000,1166.5000000,1166.5000000,1166.5000000,7
05/05/10,20:24:00,1166.5000000,1166.7500000,1166.2500000,1166.2500000,168
05/05/10,20:25:00,1166.2500000,1166.2500000,1166.2500000,1166.2500000,15
05/05/10,20:26:00,1166.2500000,1166.5000000,1166.2500000,1166.2500000,5
05/05/10,20:27:00,1166.5000000,1166.5000000,1166.2500000,1166.2500000,44
05/05/10,20:28:00,1166.2500000,1166.5000000,1166.2500000,1166.2500000,19
05/05/10,20:29:00,1166.2500000,1166.5000000,1166.2500000,1166.5000000,58
05/05/10,20:30:00,1166.5000000,1166.7500000,1166.2500000,1166.2500000,133
05/05/10,20:31:00,1166.2500000,1166.2500000,1166.0000000,1166.0000000,136
05/05/10,20:32:00,1166.0000000,1166.0000000,1165.7500000,1165.7500000,91
05/05/10,20:33:00,1165.7500000,1166.0000000,1165.7500000,1165.7500000,39
05/05/10,20:34:00,1166.0000000,1166.0000000,1165.7500000,1165.7500000,34
05/05/10,20:35:00,1165.7500000,1166.0000000,1165.7500000,1166.0000000,92
05/05/10,20:36:00,1165.7500000,1165.7500000,1165.7500000,1165.7500000,169
05/05/10,20:37:00,1165.7500000,1166.0000000,1165.7500000,1166.0000000,180
05/05/10,20:38:00,1166.2500000,1166.5000000,1166.2500000,1166.5000000,215
05/05/10,20:39:00,1166.5000000,1166.5000000,1166.5000000,1166.5000000,165
05/05/10,20:40:00,1166.7500000,1166.7500000,1166.5000000,1166.5000000,10
05/05/10,20:41:00,1166.5000000,1166.5000000,1166.5000000,1166.5000000,57
05/05/10,20:42:00,1166.2500000,1166.2500000,1166.2500000,1166.2500000,110
05/05/10,20:43:00,1166.2500000,1166.5000000,1166.2500000,1166.2500000,102
05/05/10,20:44:00,1166.2500000,1166.5000000,1166.2500000,1166.2500000,141
05/05/10,20:45:00,1166.2500000,1166.2500000,1166.2500000,1166.2500000,6
05/05/10,20:46:00,1166.2500000,1166.5000000,1166.2500000,1166.5000000,62
05/05/10,20:47:00,1166.2500000,1166.2500000,1166.2500000,1166.2500000,24
05/05/10,20:48:00,1166.2500000,1166.5000000,1166.2500000,1166.5000000,177
05/05/10,20:49:00,1166.7500000,1166.7500000,1166.5000000,1166.5000000,29
05/05/10,20:50:00,1166.5000000,1166.5000000,1166.2500000,1166.5000000,20
05/05/10,20:51:00,1166.5000000,1166.5000000,1166.5000000,1166.5000000,50
05/05/10,20:52:00,1166.7500000,1166.7500000,1166.5000000,1166.7500000,9
05/05/10,20:53:00,1166.7500000,1166.7500000,1166.2500000,1166.5000000,162
05/05/10,20:54:00,1166.5000000,1166.5000000,1166.2500000,1166.5000000,90
05/05/10,20:55:00,1166.2500000,1166.5000000,1166.2500000,1166.5000000,57
05/05/10,20:56:00,1166.7500000,1166.7500000,1166.5000000,1166.5000000,57
05/05/10,20:57:00,1166.7500000,1166.7500000,1166.5000000,1166.7500000,36
05/05/10,20:58:00,1166.5000000,1166.7500000,1166.5000000,1166.5000000,41
05/05/10,20:59:00,1166.7500000,1166.7500000,1166.5000000,1166.5000000,33
05/05/10,21:00:00,1166.7500000,1166.7500000,1166.7500000,1166.7500000,92
05/05/10,21:01:00,1167.0000000,1167.0000000,1166.7500000,1167.0000000,62
05/05/10,21:02:00,1167.0000000,1167.0000000,1166.7500000,1167.0000000,41
05/05/10,21:03:00,1167.0000000,1167.0000000,1166.7500000,1166.7500000,92
05/05/10,21:04:00,1166.7500000,1166.7500000,1166.5000000,1166.5000000,100
05/05/10,21:05:00,1166.7500000,1166.7500000,1166.5000000,1166.5000000,12
05/05/10,21:06:00,1166.7500000,1167.0000000,1166.7500000,1166.7500000,46
05/05/10,21:07:00,1167.0000000,1167.0000000,1166.7500000,1167.0000000,37
05/05/10,21:08:00,1166.7500000,1167.0000000,1166.7500000,1166.7500000,68
05/05/10,21:09:00,1166.7500000,1167.0000000,1166.5000000,1166.7500000,49
05/05/10,21:10:00,1166.7500000,1166.7500000,1166.5000000,1166.7500000,25
05/05/10,21:11:00,1166.5000000,1166.7500000,1166.5000000,1166.5000000,8
05/05/10,21:12:00,1166.5000000,1166.7500000,1166.5000000,1166.7500000,186
05/05/10,21:13:00,1166.7500000,1166.7500000,1166.7500000,1166.7500000,33
05/05/10,21:14:00,1166.7500000,1166.7500000,1166.5000000,1166.5000000,281
05/05/10,21:15:00,1166.5000000,1166.7500000,1166.5000000,1166.5000000,74
05/05/10,21:16:00,1166.7500000,1166.7500000,1166.5000000,1166.5000000,59
05/05/10,21:17:00,1166.5000000,1166.5000000,1166.2500000,1166.5000000,10
05/05/10,21:18:00,1166.2500000,1166.2500000,1166.2500000,1166.2500000,2
05/05/10,21:19:00,1166.5000000,1166.5000000,1166.2500000,1166.5000000,16
05/05/10,21:20:00,1166.2500000,1166.5000000,1166.2500000,1166.2500000,103
05/05/10,21:21:00,1166.2500000,1166.5000000,1166.2500000,1166.2500000,6
05/05/10,21:22:00,1166.2500000,1166.5000000,1166.2500000,1166.2500000,9
05/05/10,21:23:00,1166.5000000,1166.5000000,1166.2500000,1166.5000000,153
05/05/10,21:24:00,1166.5000000,1166.5000000,1166.5000000,1166.5000000,72
05/05/10,21:25:00,1166.7500000,1166.7500000,1166.5000000,1166.5000000,8
05/05/10,21:26:00,1166.5000000,1166.7500000,1166.5000000,1166.5000000,83
05/05/10,21:27:00,1166.5000000,1166.5000000,1166.2500000,1166.5000000,115
05/05/10,21:28:00,1166.2500000,1166.2500000,1166.0000000,1166.0000000,70
05/05/10,21:29:00,1166.2500000,1166.5000000,1166.2500000,1166.5000000,218
05/05/10,21:30:00,1166.2500000,1166.2500000,1165.7500000,1165.7500000,511
05/05/10,21:31:00,1165.7500000,1166.0000000,1165.5000000,1166.0000000,354
05/05/10,21:32:00,1165.7500000,1166.0000000,1165.7500000,1165.7500000,68
05/05/10,21:33:00,1166.0000000,1166.2500000,1166.0000000,1166.2500000,271
05/05/10,21:34:00,1166.2500000,1166.2500000,1166.2500000,1166.2500000,169
